Wavelength	OD
908.730000 0.001338
909.460000 0.001863
910.190000 0.001172
910.920000 0.000819
911.660000 0.000520
912.390000 0.000350
913.120000 0.000049
913.850000 0.000136
914.580000 -0.000038
915.310000 0.000394
916.040000 0.000347
916.780000 0.000280
917.510000 0.000732
918.240000 0.001371
918.970000 0.001166
919.700000 0.000631
920.430000 0.000247
921.160000 0.000027
921.890000 -0.000352
922.620000 -0.000129
923.350000 0.000561
924.080000 0.001243
924.820000 0.001630
925.550000 0.002142
926.280000 0.001541
927.010000 0.001292
927.740000 0.000363
928.470000 0.001102
929.200000 0.000405
929.930000 0.001255
930.660000 0.001111
931.390000 -0.001538
932.120000 -0.002786
932.840000 -0.001753
933.570000 -0.002676
934.300000 -0.002552
935.030000 0.000972
935.760000 -0.001473
936.490000 -0.002905
937.220000 -0.002492
937.950000 -0.001358
938.680000 -0.001147
939.410000 0.001868
940.140000 0.002378
940.860000 0.002972
941.590000 0.001763
942.320000 0.000764
943.050000 -0.000961
943.780000 -0.000699
944.510000 -0.000793
945.240000 -0.000167
945.960000 0.000195
946.690000 0.000823
947.420000 0.000816
948.150000 0.000360
948.880000 -0.000517
949.600000 0.000416
950.330000 0.001528
951.060000 0.001490
951.790000 0.000962
952.510000 0.005384
953.240000 0.004757
953.970000 0.004650
954.700000 0.003749
955.420000 0.003833
956.150000 -0.000751
956.880000 -0.000903
957.600000 -0.000849
958.330000 -0.000462
959.060000 -0.000302
959.780000 0.000436
960.510000 0.000830
961.240000 0.000699
961.960000 0.001335
962.690000 0.000985
963.420000 0.000684
964.140000 0.001120
964.870000 -0.003476
965.600000 -0.003942
966.320000 -0.003357
967.050000 -0.003607
967.770000 -0.003715
968.500000 0.000163
969.230000 0.000349
969.950000 0.000163
970.680000 -0.000270
971.400000 -0.000425
972.130000 -0.000202
972.850000 0.003102
973.580000 0.003644
974.300000 0.003846
975.030000 0.003694
975.750000 0.004328
976.480000 0.000575
977.200000 -0.000185
977.930000 0.000301
978.650000 0.000691
979.380000 -0.000567
980.100000 0.001720
980.830000 0.002118
981.550000 0.002260
982.280000 0.002141
983.000000 0.001820
983.720000 0.000543
984.450000 0.000899
985.170000 0.000416
985.900000 0.000887
986.620000 0.000811
987.340000 0.000754
988.070000 0.000357
988.790000 0.000308
989.510000 -0.000994
990.240000 -0.001717
990.960000 0.000033
991.680000 0.000033
